bill,name,vote
S1M-3811.2,"McNeil, Duncan",1
S1M-3811,"McNeil, Duncan",1
S1M-3727.1,"McNeil, Duncan",0
S1M-3727,"McNeil, Duncan",0
S1M-3856,"McNeil, Duncan",0
S1M-3892,"McNeil, Duncan",1
S1M-3879.1,"McNeil, Duncan",1
S1M-3879,"McNeil, Duncan",1
S1M-3880.2,"McNeil, Duncan",1
S1M-3880,"McNeil, Duncan",1
S1M-3680,"McNeil, Duncan",0
S1M-3914.1,"McNeil, Duncan",-1
S1M-3914.2,"McNeil, Duncan",-1
S1M-3914,"McNeil, Duncan",1
S1M-3730,"McNeil, Duncan",1
S1M-3944.1,"McNeil, Duncan",1
S1M-3944,"McNeil, Duncan",1
S1M-3943.1,"McNeil, Duncan",-1
S1M-3939,"McNeil, Duncan",-1
S1M-3956.1,"McNeil, Duncan",-1
S1M-3958.1,"McNeil, Duncan",-1
S1M-3958,"McNeil, Duncan",1
S1M-3959.1,"McNeil, Duncan",-1
S1M-3778,"McNeil, Duncan",1
S1M-3986.2,"McNeil, Duncan",1
S1M-3986.1,"McNeil, Duncan",-1
S1M-3986,"McNeil, Duncan",1
S1M-3867.1,"McNeil, Duncan",-1
S1M-3867,"McNeil, Duncan",1
S1M-4012.6.1,"McNeil, Duncan",1
S1M-4012.6.2,"McNeil, Duncan",-1
S1M-4012.6,"McNeil, Duncan",1
S1M-4012.5,"McNeil, Duncan",-1
S1M-4012,"McNeil, Duncan",1
S1M-4039,"McNeil, Duncan",1
S1M-4043,"McNeil, Duncan",1
S1M-4057.1,"McNeil, Duncan",-1
S1M-4057.2,"McNeil, Duncan",-1
S1M-4057,"McNeil, Duncan",1
S1M-4004,"McNeil, Duncan",1
S1M-4064.2,"McNeil, Duncan",-1
S1M-4064.1,"McNeil, Duncan",-1
S1M-4064,"McNeil, Duncan",1
S1M-1,"McNeill, Pauline",1
S1M-4.1,"McNeill, Pauline",0
S1M-4.3,"McNeill, Pauline",0
S1M-4,"McNeill, Pauline",0
S1M-5,"McNeill, Pauline",1
S1M-17,"McNeill, Pauline",1
S1M-29,"McNeill, Pauline",1
S1M-19.2,"McNeill, Pauline",-1
S1M-40.1,"McNeill, Pauline",1
S1M-40.2,"McNeill, Pauline",1
S1M-52.1,"McNeill, Pauline",-1
S1M-52,"McNeill, Pauline",1
S1M-2.4,"McNeill, Pauline",-1
S1M-2,"McNeill, Pauline",1
S1M-53.1,"McNeill, Pauline",-1
S1M-53.2,"McNeill, Pauline",-1
S1M-53.3,"McNeill, Pauline",-1
S1M-53.4,"McNeill, Pauline",-1
S1M-53,"McNeill, Pauline",1
S1M-60,"McNeill, Pauline",1
S1M-61,"McNeill, Pauline",1
S1M-67.1,"McNeill, Pauline",1
S1M-67,"McNeill, Pauline",1
S1M-68.1,"McNeill, Pauline",-1
S1M-68.2,"McNeill, Pauline",-1
S1M-68,"McNeill, Pauline",1
S1M-105.1,"McNeill, Pauline",-1
S1M-127.1,"McNeill, Pauline",-1
S1M-127,"McNeill, Pauline",1
S1M-131.1,"McNeill, Pauline",-1
S1M-131,"McNeill, Pauline",1
S1M-137,"McNeill, Pauline",-1
S1M-151.2,"McNeill, Pauline",1
S1M-151Mr,"McNeill, Pauline",1
S1M-154.2,"McNeill, Pauline",-1
S1M-160.1,"McNeill, Pauline",-1
S1M-163.1,"McNeill, Pauline",0
S1M-171.2,"McNeill, Pauline",-1
S1M-172.1,"McNeill, Pauline",1
S1M-172,"McNeill, Pauline",1
S1M-186.1,"McNeill, Pauline",-1
S1M-186,"McNeill, Pauline",1
S1M-185.1,"McNeill, Pauline",-1
S1M-185.2,"McNeill, Pauline",-1
S1M-185,"McNeill, Pauline",1
S1M-230.2,"McNeill, Pauline",-1
S1M-230,"McNeill, Pauline",1
S1M-240.2,"McNeill, Pauline",-1
S1M-242.1,"McNeill, Pauline",-1
S1M-242.2,"McNeill, Pauline",1
S1M-242,"McNeill, Pauline",1
S1M-258.1,"McNeill, Pauline",-1
S1M-258.2,"McNeill, Pauline",0
S1M-285.1,"McNeill, Pauline",-1
S1M-296.1,"McNeill, Pauline",-1
S1M-296.2,"McNeill, Pauline",-1
S1M-295.1,"McNeill, Pauline",-1
S1M-295,"McNeill, Pauline",1
S1M-314.1,"McNeill, Pauline",-1
S1M-314,"McNeill, Pauline",1
S1M-313.2,"McNeill, Pauline",-1
S1M-313.1,"McNeill, Pauline",-1
S1M-313,"McNeill, Pauline",1
S1M-316.1,"McNeill, Pauline",1
S1M-316.2,"McNeill, Pauline",-1
S1M-316,"McNeill, Pauline",1
S1M-327.1,"McNeill, Pauline",1
S1M-327,"McNeill, Pauline",1
S1M-334.2,"McNeill, Pauline",-1
S1M-334.1Bill,"McNeill, Pauline",-1
S1M-334,"McNeill, Pauline",1
S1M-358.1,"McNeill, Pauline",-1
S1M-381,"McNeill, Pauline",-1
S1M-354.1,"McNeill, Pauline",-1
S1M-378,"McNeill, Pauline",-1
S1M-383.3,"McNeill, Pauline",-1
S1M-383,"McNeill, Pauline",1
S1M-406.1,"McNeill, Pauline",0
S1M-408.2,"McNeill, Pauline",-1
S1M-408,"McNeill, Pauline",1
S1M-430.1,"McNeill, Pauline",-1
S1M-430,"McNeill, Pauline",1
S1M-437.2,"McNeill, Pauline",-1
S1M-437.1,"McNeill, Pauline",-1
S1M-437,"McNeill, Pauline",1
S1M-455,"McNeill, Pauline",1
S1M-461.1,"McNeill, Pauline",-1
S1M-461.4,"McNeill, Pauline",-1
S1M-461,"McNeill, Pauline",1
S1M-482.1,"McNeill, Pauline",1
S1M-482,"McNeill, Pauline",1
S1M-483.1,"McNeill, Pauline",-1
S1M-483.2,"McNeill, Pauline",1
S1M-483,"McNeill, Pauline",1
S1M-486.1,"McNeill, Pauline",-1
S1M-486.2,"McNeill, Pauline",-1
S1M-508.2,"McNeill, Pauline",-1
S1M-508.1,"McNeill, Pauline",-1
S1M-510.1,"McNeill, Pauline",1
S1M-510,"McNeill, Pauline",1
S1M-509.1,"McNeill, Pauline",-1
S1M-509.2,"McNeill, Pauline",1
S1M-509,"McNeill, Pauline",1
S1M-498,"McNeill, Pauline",1
S1M-554ÑIrene,"McNeill, Pauline",-1
S1M-459.1,"McNeill, Pauline",-1
S1M-550.2,"McNeill, Pauline",-1
S1M-550.1,"McNeill, Pauline",-1
S1M-550,"McNeill, Pauline",1
S1M-569.1,"McNeill, Pauline",-1
S1M-569.2,"McNeill, Pauline",-1
S1M-586.1,"McNeill, Pauline",-1
S1M-517.1,"McNeill, Pauline",-1
S1M-559,"McNeill, Pauline",1
S1M-610.1,"McNeill, Pauline",1
S1M-610,"McNeill, Pauline",1
S1M-607.2,"McNeill, Pauline",-1
S1M-639.1,"McNeill, Pauline",1
S1M-639,"McNeill, Pauline",1
S1M-638.1,"McNeill, Pauline",1
S1M-638,"McNeill, Pauline",1
S1M-642.1,"McNeill, Pauline",0
S1M-532,"McNeill, Pauline",1
S1M-676.1,"McNeill, Pauline",1
S1M-676,"McNeill, Pauline",1
S1M-675.2,"McNeill, Pauline",-1
S1M-675.1,"McNeill, Pauline",-1
S1M-675.4,"McNeill, Pauline",-1
S1M-675,"McNeill, Pauline",1
S1M-700.2,"McNeill, Pauline",0
S1M-700,"McNeill, Pauline",1
S1M-707.1,"McNeill, Pauline",1
S1M-707,"McNeill, Pauline",1
S1M-720.1,"McNeill, Pauline",-1
S1M-720.2,"McNeill, Pauline",1
S1M-720,"McNeill, Pauline",1
S1M-736.1,"McNeill, Pauline",1
S1M-736,"McNeill, Pauline",1
S1M-738.1,"McNeill, Pauline",1
S1M-738,"McNeill, Pauline",1
S1M-733.1,"McNeill, Pauline",-1
S1M-733,"McNeill, Pauline",1
S1M-778,"McNeill, Pauline",-1
S1M-637,"McNeill, Pauline",1
S1M-772,"McNeill, Pauline",1
S1M-792.2,"McNeill, Pauline",1
S1M-792,"McNeill, Pauline",1
S1M-790.2,"McNeill, Pauline",1
S1M-790,"McNeill, Pauline",1
S1M-793.1,"McNeill, Pauline",-1
S1M-793.2,"McNeill, Pauline",-1
S1M-793,"McNeill, Pauline",1
S1M-818.2,"McNeill, Pauline",1
S1M-818,"McNeill, Pauline",1
S1M-823.1,"McNeill, Pauline",1
S1M-823.2,"McNeill, Pauline",-1
S1M-858.1,"McNeill, Pauline",-1
S1M-858.2,"McNeill, Pauline",-1
S1M-858,"McNeill, Pauline",1
S1M-868.1,"McNeill, Pauline",-1
S1M-868.2,"McNeill, Pauline",-1
S1M-868,"McNeill, Pauline",1
S1M-890.1.1,"McNeill, Pauline",1
S1M-890.1,"McNeill, Pauline",1
S1M-890,"McNeill, Pauline",1
S1M-888.1,"McNeill, Pauline",1
S1M-887.1,"McNeill, Pauline",-1
S1M-896.2,"McNeill, Pauline",-1
S1M-896.1,"McNeill, Pauline",-1
S1M-896,"McNeill, Pauline",1
S1M-921.1,"McNeill, Pauline",-1
S1M-921.2,"McNeill, Pauline",-1
S1M-877,"McNeill, Pauline",1
S1M-966.1,"McNeill, Pauline",-1
S1M-905.1,"McNeill, Pauline",1
S1M-905,"McNeill, Pauline",1
S1M-1008.1,"McNeill, Pauline",1
S1M-1008,"McNeill, Pauline",1
S1M-1007.1,"McNeill, Pauline",-1
S1M-1007.2,"McNeill, Pauline",-1
S1M-1036,"McNeill, Pauline",1
S1M-786,"McNeill, Pauline",1
S1M-1027.1,"McNeill, Pauline",1
S1M-1027,"McNeill, Pauline",1
S1M-1026.2,"McNeill, Pauline",1
S1M-1026,"McNeill, Pauline",1
S1M-1065,"McNeill, Pauline",1
S1M-1051.2,"McNeill, Pauline",-1
S1M-1051.1,"McNeill, Pauline",-1
S1M-1092,"McNeill, Pauline",1
S1M-1091.1,"McNeill, Pauline",-1
S1M-1091.2,"McNeill, Pauline",-1
S1M-1091,"McNeill, Pauline",1
S1M-1072,"McNeill, Pauline",1
S1M-1147.2,"McNeill, Pauline",-1
S1M-1147.1,"McNeill, Pauline",-1
S1M-1147,"McNeill, Pauline",1
S1M-985.1,"McNeill, Pauline",0
S1M-985,"McNeill, Pauline",0
S1M-1077,"McNeill, Pauline",0
S1M-1196.1,"McNeill, Pauline",0
S1M-1185,"McNeill, Pauline",0
S1M-1213.2,"McNeill, Pauline",-1
S1M-1213,"McNeill, Pauline",1
S1M-1216.2,"McNeill, Pauline",1
S1M-1216,"McNeill, Pauline",1
S1M-1215.1,"McNeill, Pauline",1
S1M-1215,"McNeill, Pauline",1
S1M-1217,"McNeill, Pauline",0
S1M-1238.2,"McNeill, Pauline",-1
S1M-1238.1,"McNeill, Pauline",-1
S1M-1238,"McNeill, Pauline",-1
S1M-1239.2,"McNeill, Pauline",1
S1M-1239,"McNeill, Pauline",1
S1M-1277.1,"McNeill, Pauline",-1
S1M-1277,"McNeill, Pauline",1
S1M-1275.1,"McNeill, Pauline",0
S1M-1275,"McNeill, Pauline",0
S1M-1271.1,"McNeill, Pauline",-1
S1M-1271.2,"McNeill, Pauline",-1
S1M-1297.1,"McNeill, Pauline",-1
S1M-1299.2,"McNeill, Pauline",-1
S1M-1299.1,"McNeill, Pauline",-1
S1M-1299,"McNeill, Pauline",1
S1M-1303.2,"McNeill, Pauline",1
S1M-1303,"McNeill, Pauline",1
S1M-1301.1,"McNeill, Pauline",1
S1M-1301,"McNeill, Pauline",1
S1M-1305.1,"McNeill, Pauline",-1
S1M-1305.2,"McNeill, Pauline",-1
S1M-1305,"McNeill, Pauline",1
S1M-1320.2,"McNeill, Pauline",0
S1M-1320.1,"McNeill, Pauline",0
S1M-1320,"McNeill, Pauline",0
S1M-1324.2,"McNeill, Pauline",0
S1M-1325.2,"McNeill, Pauline",0
S1M-1345.3,"McNeill, Pauline",0
S1M-1345.1,"McNeill, Pauline",0
S1M-1345,"McNeill, Pauline",0
S1M-1356.1,"McNeill, Pauline",0
S1M-1356.2,"McNeill, Pauline",0
S1M-1356,"McNeill, Pauline",0
S1M-1355.3,"McNeill, Pauline",0
S1M-1355,"McNeill, Pauline",0
S1M-1357.1,"McNeill, Pauline",0
S1M-1357,"McNeill, Pauline",0
S1M-1354,"McNeill, Pauline",0
S1M-1373.1,"McNeill, Pauline",0
S1M-1373.2,"McNeill, Pauline",0
S1M-1373,"McNeill, Pauline",0
S1M-1400.1,"McNeill, Pauline",-1
S1M-1404.2,"McNeill, Pauline",1
S1M-1404.1,"McNeill, Pauline",-1
S1M-1404,"McNeill, Pauline",1
S1M-1406.2,"McNeill, Pauline",1
S1M-1406,"McNeill, Pauline",1
S1M-1405.2,"McNeill, Pauline",-1
S1M-1428,"McNeill, Pauline",0
S1M-1433.1,"McNeill, Pauline",0
S1M-1434.1,"McNeill, Pauline",0
S1M-1457.1,"McNeill, Pauline",-1
S1M-1457,"McNeill, Pauline",1
S1M-1448,"McNeill, Pauline",-1
S1M-1461.2,"McNeill, Pauline",1
S1M-1461,"McNeill, Pauline",1
S1M-1453.1,"McNeill, Pauline",1
S1M-1453.2,"McNeill, Pauline",-1
S1M-1453,"McNeill, Pauline",1
S1M-1462,"McNeill, Pauline",1
S1M-1458,"McNeill, Pauline",1
S1M-1425.1,"McNeill, Pauline",-1
S1M-1502.1,"McNeill, Pauline",-1
S1M-1502,"McNeill, Pauline",1
S1M-1515.2,"McNeill, Pauline",-1
S1M-1555.1,"McNeill, Pauline",-1
S1M-1555,"McNeill, Pauline",1
S1M-1550,"McNeill, Pauline",0
S1M-1548.2,"McNeill, Pauline",1
S1M-1548,"McNeill, Pauline",1
S1M-1547.1,"McNeill, Pauline",1
S1M-1547,"McNeill, Pauline",1
S1M-1528,"McNeill, Pauline",1
S1M-1556.1,"McNeill, Pauline",-1
S1M-1556.2,"McNeill, Pauline",-1
S1M-1584.1.1,"McNeill, Pauline",-1
S1M-1584.1,"McNeill, Pauline",1
S1M-1584,"McNeill, Pauline",1
S1M-1589.2,"McNeill, Pauline",1
S1M-1589,"McNeill, Pauline",1
S1M-1574,"McNeill, Pauline",1
S1M-1525,"McNeill, Pauline",1
S1M-1596.1,"McNeill, Pauline",-1
S1M-1596,"McNeill, Pauline",1
S1M-1609.1.1,"McNeill, Pauline",-1
S1M-1609.1,"McNeill, Pauline",-1
S1M-1609,"McNeill, Pauline",1
S1M-1610.1,"McNeill, Pauline",-1
S1M-1610.2,"McNeill, Pauline",-1
S1M-1610,"McNeill, Pauline",1
S1M-1598,"McNeill, Pauline",1
S1M-1618,"McNeill, Pauline",1
S1M-1634.1,"McNeill, Pauline",1
S1M-1634,"McNeill, Pauline",1
S1M-1624.1,"McNeill, Pauline",1
S1M-1624,"McNeill, Pauline",1
S1M-1626.2,"McNeill, Pauline",1
S1M-1626,"McNeill, Pauline",1
S1M-1627.2,"McNeill, Pauline",1
S1M-1627,"McNeill, Pauline",1
S1M-1639.1,"McNeill, Pauline",1
S1M-1639,"McNeill, Pauline",1
S1M-1664,"McNeill, Pauline",0
S1M-1621.1,"McNeill, Pauline",-1
S1M-1621,"McNeill, Pauline",-1
S1M-1656.1,"McNeill, Pauline",1
S1M-1656.2,"McNeill, Pauline",-1
S1M-1656,"McNeill, Pauline",1
S1M-1666,"McNeill, Pauline",1
S1M-1694.2,"McNeill, Pauline",-1
S1M-1694.3,"McNeill, Pauline",-1
S1M-1694.1,"McNeill, Pauline",-1
S1M-1694,"McNeill, Pauline",1
S1M-1699.1,"McNeill, Pauline",-1
S1M-1699.2,"McNeill, Pauline",-1
S1M-1699,"McNeill, Pauline",1
S1M-1700.2,"McNeill, Pauline",-1
S1M-1700.3,"McNeill, Pauline",-1
S1M-1700,"McNeill, Pauline",1
S1M-1523.1,"McNeill, Pauline",-1
S1M-1725.2,"McNeill, Pauline",1
S1M-1725.1,"McNeill, Pauline",0
S1M-1725,"McNeill, Pauline",-1
S1M-1726,"McNeill, Pauline",-1
S1M-1758.1,"McNeill, Pauline",-1
S1M-1758,"McNeill, Pauline",1
S1M-1746,"McNeill, Pauline",1
S1M-1750.1,"McNeill, Pauline",-1
S1M-1750.2,"McNeill, Pauline",-1
S1M-1760.3,"McNeill, Pauline",-1
S1M-1760,"McNeill, Pauline",1
S1M-1526,"McNeill, Pauline",1
S1M-1775,"McNeill, Pauline",1
S1M-1771.2,"McNeill, Pauline",-1
S1M-1771.1,"McNeill, Pauline",-1
S1M-1771,"McNeill, Pauline",1
S1M-1797.2,"McNeill, Pauline",1
S1M-1797.1,"McNeill, Pauline",-1
S1M-1797,"McNeill, Pauline",-1
S1M-1794.1,"McNeill, Pauline",1
S1M-1794,"McNeill, Pauline",1
S1M-1780,"McNeill, Pauline",1
S1M-1807.1,"McNeill, Pauline",-1
S1M-1807.2,"McNeill, Pauline",-1
S1M-1807,"McNeill, Pauline",1
S1M-1795,"McNeill, Pauline",1
S1M-1825.1,"McNeill, Pauline",-1
S1M-1825,"McNeill, Pauline",1
S1M-1857.1,"McNeill, Pauline",-1
S1M-1857.2,"McNeill, Pauline",-1
S1M-1857,"McNeill, Pauline",1
S1M-1865.1,"McNeill, Pauline",1
S1M-1866.1,"McNeill, Pauline",-1
S1M-1866,"McNeill, Pauline",-1
S1M-1868.1,"McNeill, Pauline",-1
S1M-1868.2,"McNeill, Pauline",-1
S1M-1868,"McNeill, Pauline",1
S1M-1890.1,"McNeill, Pauline",-1
S1M-1890.2,"McNeill, Pauline",-1
S1M-1890,"McNeill, Pauline",1
S1M-1884,"McNeill, Pauline",1
S1M-1896.1,"McNeill, Pauline",-1
S1M-1896.3,"McNeill, Pauline",-1
S1M-1912.1,"McNeill, Pauline",-1
S1M-1912.2,"McNeill, Pauline",-1
S1M-1912,"McNeill, Pauline",1
S1M-1914.2,"McNeill, Pauline",1
S1M-1914,"McNeill, Pauline",1
S1M-1918.2,"McNeill, Pauline",-1
S1M-1918.1,"McNeill, Pauline",1
S1M-1918,"McNeill, Pauline",1
S1M-1922.3,"McNeill, Pauline",-1
S1M-1922.2,"McNeill, Pauline",-1
S1M-1922,"McNeill, Pauline",1
S1M-1843.1,"McNeill, Pauline",-1
S1M-1843,"McNeill, Pauline",1
S1M-1958.1,"McNeill, Pauline",1
S1M-1958,"McNeill, Pauline",1
S1M-1957.1,"McNeill, Pauline",1
S1M-1957,"McNeill, Pauline",1
S1M-1941,"McNeill, Pauline",0
S1M-2000,"McNeill, Pauline",1
S1M-2030.2,"McNeill, Pauline",1
S1M-2030.1,"McNeill, Pauline",-1
S1M-2030,"McNeill, Pauline",1
S1M-2023.2,"McNeill, Pauline",1
S1M-2023,"McNeill, Pauline",1
S1M-2012.3,"McNeill, Pauline",-1
S1M-2012.1,"McNeill, Pauline",-1
S1M-2012,"McNeill, Pauline",1
S1M-2028,"McNeill, Pauline",1
S1M-2041.1,"McNeill, Pauline",-1
S1M-2043.1,"McNeill, Pauline",-1
S1M-2043.2,"McNeill, Pauline",-1
S1M-2043,"McNeill, Pauline",1
S1M-2172,"McNeill, Pauline",1
S1M-2162,"McNeill, Pauline",1
S1M-2163.1,"McNeill, Pauline",-1
S1M-2163,"McNeill, Pauline",1
S1M-2164,"McNeill, Pauline",0
S1M-2202,"McNeill, Pauline",1
S1M-2206.1,"McNeill, Pauline",-1
S1M-2206,"McNeill, Pauline",1
S1M-2078.2,"McNeill, Pauline",-1
S1M-2078.1,"McNeill, Pauline",-1
S1M-2078,"McNeill, Pauline",1
S1M-2205.2,"McNeill, Pauline",1
S1M-2205,"McNeill, Pauline",1
S1M-2207.2,"McNeill, Pauline",1
S1M-2207.1,"McNeill, Pauline",-1
S1M-2207,"McNeill, Pauline",1
S1M-2245.1,"McNeill, Pauline",-1
S1M-2245.2,"McNeill, Pauline",-1
S1M-2245,"McNeill, Pauline",1
S1M-2248.1.1,"McNeill, Pauline",-1
S1M-2248.1,"McNeill, Pauline",1
S1M-2248,"McNeill, Pauline",1
S1M-2278.1,"McNeill, Pauline",-1
S1M-2278.2,"McNeill, Pauline",-1
S1M-2278,"McNeill, Pauline",1
S1M-2285.1,"McNeill, Pauline",-1
S1M-2285,"McNeill, Pauline",1
S1M-2340.1,"McNeill, Pauline",-1
S1M-2340,"McNeill, Pauline",1
S1M-2344.1,"McNeill, Pauline",1
S1M-2344,"McNeill, Pauline",1
S1M-2347.3,"McNeill, Pauline",0
S1M-2347.2,"McNeill, Pauline",-1
S1M-2347.1,"McNeill, Pauline",0
S1M-2347,"McNeill, Pauline",0
S1M-2354.1,"McNeill, Pauline",-1
S1M-2354.2,"McNeill, Pauline",-1
S1M-2354,"McNeill, Pauline",1
S1M-2377.2,"McNeill, Pauline",-1
S1M-2377.1,"McNeill, Pauline",-1
S1M-2406.2,"McNeill, Pauline",-1
S1M-2445.1,"McNeill, Pauline",-1
S1M-2445,"McNeill, Pauline",1
S1M-2444.2,"McNeill, Pauline",-1
S1M-2444.3,"McNeill, Pauline",-1
S1M-2444,"McNeill, Pauline",1
S1M-2307,"McNeill, Pauline",1
S1M-2488.5,"McNeill, Pauline",-1
S1M-2488.6,"McNeill, Pauline",-1
S1M-2488.2,"McNeill, Pauline",-1
S1M-2488.3,"McNeill, Pauline",-1
S1M-2488.1,"McNeill, Pauline",-1
S1M-2488.4,"McNeill, Pauline",-1
S1M-2488,"McNeill, Pauline",1
S1M-2491.1,"McNeill, Pauline",-1
S1M-2491,"McNeill, Pauline",1
S1M-2489,"McNeill, Pauline",0
S1M-2247.1,"McNeill, Pauline",0
S1M-2487.1,"McNeill, Pauline",1
S1M-2487,"McNeill, Pauline",1
S1M-2486.1,"McNeill, Pauline",1
S1M-2486,"McNeill, Pauline",1
S1M-2492.3,"McNeill, Pauline",-1
S1M-2492.1,"McNeill, Pauline",-1
S1M-2492,"McNeill, Pauline",1
S1M-2276,"McNeill, Pauline",1
S1M-2520.2,"McNeill, Pauline",-1
S1M-2520.1,"McNeill, Pauline",-1
S1M-2538.1,"McNeill, Pauline",-1
S1M-2538.3,"McNeill, Pauline",-1
S1M-2538,"McNeill, Pauline",1
S1M-2541.1,"McNeill, Pauline",1
S1M-2541,"McNeill, Pauline",1
S1M-2545.2,"McNeill, Pauline",1
S1M-2545,"McNeill, Pauline",1
S1M-2546.1,"McNeill, Pauline",-1
S1M-2546.2,"McNeill, Pauline",1
S1M-2555,"McNeill, Pauline",1
S1M-2524.1,"McNeill, Pauline",-1
S1M-2524,"McNeill, Pauline",1
S1M-2578.2,"McNeill, Pauline",-1
S1M-2578.1,"McNeill, Pauline",-1
S1M-2578,"McNeill, Pauline",1
S1M-2589,"McNeill, Pauline",0
S1M-2582.2,"McNeill, Pauline",1
S1M-2582,"McNeill, Pauline",1
S1M-2577.1,"McNeill, Pauline",1
S1M-2577,"McNeill, Pauline",1
S1M-2606.2,"McNeill, Pauline",1
S1M-2606,"McNeill, Pauline",1
S1M-2274,"McNeill, Pauline",0
S1M-2631.2,"McNeill, Pauline",0
S1M-2631,"McNeill, Pauline",0
S1M-2632.1,"McNeill, Pauline",0
S1M-2632,"McNeill, Pauline",0
S1M-2633.1,"McNeill, Pauline",0
S1M-2633,"McNeill, Pauline",0
S1M-2635.3,"McNeill, Pauline",0
S1M-2635,"McNeill, Pauline",0
S1M-2630.1,"McNeill, Pauline",0
S1M-2630,"McNeill, Pauline",0
S1M-2353,"McNeill, Pauline",1
S1M-2649,"McNeill, Pauline",1
S1M-2650,"McNeill, Pauline",1
S1M-2656,"McNeill, Pauline",1
S1M-2654,"McNeill, Pauline",1
S1M-2703.1,"McNeill, Pauline",1
S1M-2703.2,"McNeill, Pauline",-1
S1M-2703,"McNeill, Pauline",1
S1M-2697.2,"McNeill, Pauline",1
S1M-2697,"McNeill, Pauline",1
S1M-2619,"McNeill, Pauline",-1
S1M-2742.1,"McNeill, Pauline",-1
S1M-2742,"McNeill, Pauline",1
S1M-2726.1,"McNeill, Pauline",-1
S1M-2726,"McNeill, Pauline",1
S1M-2675,"McNeill, Pauline",1
S1M-S1M-2674,"McNeill, Pauline",1
S1M-2830,"McNeill, Pauline",1
S1M-2833.2,"McNeill, Pauline",1
S1M-2833.1,"McNeill, Pauline",-1
S1M-2833,"McNeill, Pauline",1
S1M-2839.1,"McNeill, Pauline",1
S1M-2839,"McNeill, Pauline",1
S1M-2838.2,"McNeill, Pauline",-1
S1M-2838.1,"McNeill, Pauline",-1
S1M-2838,"McNeill, Pauline",1
S1M-2883.2,"McNeill, Pauline",1
S1M-2883.1,"McNeill, Pauline",-1
S1M-2882.2,"McNeill, Pauline",1
S1M-2882,"McNeill, Pauline",1
S1M-2506,"McNeill, Pauline",1
S1M-2919.1,"McNeill, Pauline",-1
S1M-2919.2,"McNeill, Pauline",-1
S1M-2919,"McNeill, Pauline",1
S1M-2928,"McNeill, Pauline",1
S1M-2941.2,"McNeill, Pauline",-1
S1M-2941.1,"McNeill, Pauline",-1
S1M-2941,"McNeill, Pauline",1
S1M-2940.1,"McNeill, Pauline",-1
S1M-2940,"McNeill, Pauline",1
S1M-2945.2,"McNeill, Pauline",1
S1M-2945,"McNeill, Pauline",1
S1M-2946.2,"McNeill, Pauline",1
S1M-2946,"McNeill, Pauline",1
S1M-2982.1,"McNeill, Pauline",-1
S1M-2982.2,"McNeill, Pauline",-1
S1M-2983,"McNeill, Pauline",1
S1M-2993.2,"McNeill, Pauline",-1
S1M-2993.1,"McNeill, Pauline",-1
S1M-2993,"McNeill, Pauline",1
S1M-2994.1,"McNeill, Pauline",-1
S1M-2994.2,"McNeill, Pauline",-1
S1M-2994,"McNeill, Pauline",1
S1M-2855,"McNeill, Pauline",1
S1M-3022.2,"McNeill, Pauline",1
S1M-3022.3,"McNeill, Pauline",-1
S1M-3022.1,"McNeill, Pauline",-1
S1M-3021.2,"McNeill, Pauline",-1
S1M-3021.1,"McNeill, Pauline",-1
S1M-3021,"McNeill, Pauline",1
S1M-3048.1,"McNeill, Pauline",-1
S1M-3048.2,"McNeill, Pauline",-1
S1M-3052.1,"McNeill, Pauline",1
S1M-3052,"McNeill, Pauline",1
S1M-3069,"McNeill, Pauline",0
S1M-3070,"McNeill, Pauline",0
S1M-3067.1,"McNeill, Pauline",-1
S1M-3067.2,"McNeill, Pauline",-1
S1M-3067,"McNeill, Pauline",1
S1M-3078.1,"McNeill, Pauline",-1
S1M-3078.2,"McNeill, Pauline",-1
S1M-3098.1,"McNeill, Pauline",0
S1M-3106.1,"McNeill, Pauline",-1
S1M-3106.3,"McNeill, Pauline",-1
S1M-3106,"McNeill, Pauline",1
S1M-3103.1,"McNeill, Pauline",-1
S1M-3103,"McNeill, Pauline",1
S1M-3105.1,"McNeill, Pauline",-1
S1M-3105.3,"McNeill, Pauline",-1
S1M-3105,"McNeill, Pauline",1
S1M-3150.1,"McNeill, Pauline",-1
S1M-3150,"McNeill, Pauline",1
S1M-3149.2,"McNeill, Pauline",-1
S1M-3149.1,"McNeill, Pauline",-1
S1M-3149,"McNeill, Pauline",1
S1M-3155.1.1,"McNeill, Pauline",1
S1M-3155.1,"McNeill, Pauline",1
S1M-3155.3,"McNeill, Pauline",-1
S1M-3155,"McNeill, Pauline",1
S1M-3162.1,"McNeill, Pauline",-1
S1M-3154.3,"McNeill, Pauline",1
S1M-3154,"McNeill, Pauline",1
S1M-3153.2,"McNeill, Pauline",1
S1M-3153,"McNeill, Pauline",1
S1M-3165,"McNeill, Pauline",1
S1M-3160.1,"McNeill, Pauline",-1
S1M-3192.1,"McNeill, Pauline",1
S1M-3192.2,"McNeill, Pauline",-1
S1M-3194.2,"McNeill, Pauline",1
S1M-3194,"McNeill, Pauline",1
S1M-3204.2,"McNeill, Pauline",1
S1M-3204.1,"McNeill, Pauline",1
S1M-3204,"McNeill, Pauline",1
S1M-3197.1,"McNeill, Pauline",-1
S1M-3197.2,"McNeill, Pauline",-1
S1M-3197,"McNeill, Pauline",1
S1M-3211,"McNeill, Pauline",1
S1M-3229.3,"McNeill, Pauline",1
