"","year","q7a","q7b","q7c","q7d","q102a","q102b","q102c","q102d","q102e","q102f","q102g","q104","q105","q106","q107","gender","age","degree","sei","ops","marital","q135","n"
"9833",1999,2,4,3,3,1,2,1,2,1,2,8,4,1,1,2,"Male  ",45,"Less than high school",29,37,1,1600,3
"9834",1999,2,2,8,2,2,2,2,2,2,2,2,8,8,8,3,"Male  ",20,"Less than high school",NA,NA,0,1100,4
"9835",1999,3,3,1,1,8,2,1,2,1,2,2,3,2,1,3,"Female",41,"Less than high school",43,32,1,NA,5
"9836",1999,2,2,2,2,1,1,1,1,1,1,1,4,4,8,2,"Male  ",75,"Less than high school",30,31,0,680,1
"9837",1999,2,2,2,2,1,1,1,1,1,1,1,8,4,8,2,"Male  ",50,"Less than high school",34,33,1,900,6
"9838",1999,3,8,1,1,1,2,1,8,8,8,8,1,1,1,2,"Female",71,"Less than high school",23,38,0,NA,5
"9839",1999,3,2,2,3,1,2,1,2,2,2,2,3,3,1,2,"Female",22,"High school          ",30,34,0,2000,7
"9840",1999,3,8,2,1,2,2,1,2,2,2,2,8,8,8,2,"Female",58,"Less than high school",23,38,1,900,4
"9841",1999,2,4,3,1,2,2,2,2,2,2,2,4,1,1,2,"Female",27,"More than high school",23,38,1,500,6
"9842",1999,2,3,2,2,1,2,1,1,1,2,2,4,2,2,3,"Male  ",41,"High school          ",56,52,1,6000,4
"9843",1999,2,2,1,1,1,2,1,1,8,2,8,4,1,1,8,"Female",65,"High school          ",23,40,1,NA,2
"9844",1999,2,3,3,8,1,1,1,8,8,8,1,4,2,8,4,"Female",44,"Less than high school",30,30,0,750,5
"9845",1999,8,8,8,8,1,1,1,8,1,2,2,4,1,1,2,"Male  ",57,"High school          ",51,52,1,1800,2
"9846",1999,2,3,2,3,1,1,1,1,1,1,1,4,1,1,3,"Female",28,"More than high school",51,45,1,1300,6
"9847",1999,2,2,3,3,2,2,1,2,1,2,2,3,1,1,3,"Female",19,"Less than high school",NA,NA,0,430,9
"9848",1999,2,8,3,2,8,8,8,8,2,2,2,1,1,1,3,"Female",88,"Less than high school",23,38,0,530,1
"9849",1999,3,8,2,2,1,8,1,2,2,2,2,1,1,1,4,"Female",85,"Less than high school",16,21,0,500,1
"9850",1999,3,3,2,2,1,2,1,2,1,2,2,4,1,1,3,"Male  ",40,"Less than high school",40,38,1,900,5
"9851",1999,2,3,3,2,2,2,2,2,2,2,2,4,1,1,2,"Female",36,"High school          ",69,62,1,1700,4
"9852",1999,2,3,1,1,1,1,1,1,1,1,2,3,1,1,2,"Male  ",35,"More than high school",50,49,1,1500,3
"9853",1999,3,3,2,2,1,2,1,2,8,2,2,8,1,1,3,"Female",77,"Less than high school",38,28,0,550,1
"9854",1999,1,2,2,2,1,1,1,1,1,1,1,4,1,2,2,"Female",43,"Less than high school",33,40,1,NA,4
"9855",1999,2,3,3,2,1,2,1,8,1,2,2,4,1,1,2,"Female",42,"More than high school",43,54,1,1700,5
"9856",1999,2,3,2,2,1,8,1,2,1,2,2,4,2,1,3,"Male  ",20,"More than high school",NA,NA,0,NA,4
"9857",1999,3,2,2,2,1,1,1,2,1,1,1,4,3,1,3,"Male  ",53,"High school          ",23,40,1,NA,3
"9858",1999,3,2,2,2,1,1,1,1,1,1,2,1,1,1,1,"Female",57,"Less than high school",16,21,1,900,5
"9859",1999,2,2,2,2,1,2,1,1,1,1,2,4,2,1,2,"Male  ",48,"Less than high school",22,31,1,1200,5
"9860",1999,1,8,2,1,1,2,8,8,8,2,2,4,2,1,8,"Female",41,"High school          ",56,55,1,1800,6
"9861",1999,2,3,3,2,1,2,1,2,1,2,2,4,1,1,3,"Male  ",22,"Less than high school",30,31,1,4000,8
"9862",1999,2,2,2,2,1,1,1,1,1,1,2,4,1,1,2,"Female",64,"Less than high school",23,40,1,750,2
"9863",1999,1,4,3,3,1,2,1,2,1,2,2,2,1,1,2,"Female",32,"More than high school",54,46,1,NA,7
"9864",1999,8,8,8,8,1,2,1,1,1,1,2,4,1,1,4,"Male  ",19,"Less than high school",NA,NA,0,1500,5
"9865",1999,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"Male  ",51,"High school          ",50,49,1,1000,4
"9866",1999,4,3,1,1,1,2,1,2,2,2,2,4,1,1,1,"Male  ",57,"High school          ",33,34,1,1000,2
"9867",1999,4,3,2,1,2,2,2,2,2,2,2,3,2,2,2,"Female",45,"High school          ",56,55,1,1500,5
"9868",1999,1,3,2,1,1,2,1,2,1,2,2,4,2,1,3,"Female",32,"Less than high school",16,21,1,1500,4
"9869",1999,3,2,1,1,1,2,1,1,1,2,2,1,1,1,1,"Female",35,"High school          ",43,32,1,300,4
"9870",1999,2,3,3,2,1,1,1,1,1,1,1,4,2,4,1,"Male  ",29,"More than high school",32,30,0,2000,2
"9871",1999,3,1,1,1,1,2,8,2,8,8,2,2,1,1,1,"Male  ",67,"High school          ",69,60,1,1500,2
"9872",1999,1,3,3,3,1,2,1,2,1,2,2,3,1,2,2,"Female",31,"More than high school",85,70,1,5000,4
"9873",1999,2,3,2,8,1,1,1,1,1,1,1,4,2,4,3,"Female",27,"Less than high school",43,32,1,1200,6
"9874",1999,2,4,1,2,1,8,1,1,1,2,8,4,3,8,3,"Female",28,"High school          ",61,51,1,2400,3
"9875",1999,4,4,1,1,1,1,1,1,1,1,1,4,3,2,3,"Female",29,"Less than high school",34,21,1,2000,4
"9876",1999,2,3,2,2,1,2,1,2,1,2,2,3,1,3,2,"Male  ",41,"More than high school",78,60,1,3000,3
"9877",1999,3,2,2,2,1,1,1,1,1,1,1,1,1,1,3,"Male  ",44,"Less than high school",21,15,0,700,3
"9878",1999,3,2,1,1,1,1,1,1,1,1,8,3,1,8,3,"Male  ",57,"Less than high school",26,31,1,700,3
"9879",1999,3,3,3,3,1,1,1,1,1,1,1,4,1,4,1,"Female",35,"High school          ",24,22,1,3000,4
"9880",1999,1,3,2,2,1,2,1,2,1,2,2,4,3,1,1,"Female",31,"Less than high school",23,38,1,NA,9
"9881",1999,3,3,2,2,2,2,2,2,2,2,2,3,1,1,3,"Male  ",52,"Less than high school",23,38,1,150,4
"9882",1999,2,3,3,1,8,2,1,2,8,2,2,4,1,4,4,"Female",40,"High school          ",36,38,1,300,6
"9883",1999,3,2,2,2,8,2,8,8,2,2,2,4,1,1,1,"Male  ",82,"Less than high school",40,30,1,NA,7
"9884",1999,4,1,1,1,1,1,1,1,1,1,1,4,2,1,2,"Male  ",49,"High school          ",51,52,1,NA,7
"9885",1999,2,2,3,2,2,2,1,2,1,2,2,3,1,1,3,"Male  ",29,"Less than high school",34,33,1,1100,4
"9886",1999,3,2,2,3,2,2,2,2,2,2,2,1,1,1,2,"Female",49,"More than high school",69,56,0,1900,3
"9887",1999,1,8,3,2,8,8,8,8,8,8,8,4,1,1,3,"Female",49,"Less than high school",20,18,1,1500,2
"9888",1999,3,2,2,2,1,1,1,1,1,1,1,4,1,1,2,"Female",44,"Less than high school",16,22,0,600,2
"9889",1999,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,"Male  ",50,"Less than high school",32,30,1,900,7
"9890",1999,2,3,2,4,1,1,1,1,1,1,1,4,1,8,1,"Female",50,"High school          ",51,44,0,1700,2
"9891",1999,2,4,2,2,2,2,8,2,2,2,2,1,1,1,2,"Female",39,"More than high school",71,55,0,820,1
"9892",1999,4,4,1,2,1,2,1,2,1,1,2,3,1,1,1,"Male  ",68,"High school          ",51,55,0,750,1
"9893",1999,3,3,2,3,8,8,8,8,1,8,8,4,1,4,2,"Male  ",31,"High school          ",56,46,1,1600,3
"9894",1999,3,3,3,3,2,2,2,2,2,2,2,4,2,4,2,"Female",27,"More than high school",43,49,1,NA,3
"9895",1999,3,3,2,2,1,2,1,8,8,2,2,4,2,1,2,"Male  ",46,"Less than high school",34,33,1,1500,3
"9896",1999,3,2,2,2,8,2,8,2,8,2,2,3,2,8,2,"Female",50,"Less than high school",32,30,0,550,1
"9897",1999,4,3,2,2,1,2,1,1,1,2,2,3,2,1,1,"Male  ",63,"High school          ",54,46,1,1800,3
"9898",1999,2,3,2,2,1,2,2,2,2,2,2,4,1,4,3,"Female",33,"Less than high school",33,26,1,1210,4
"9899",1999,2,3,3,2,1,1,1,1,1,8,1,3,1,8,3,"Female",42,"High school          ",43,32,1,1600,7
"9900",1999,2,3,3,2,1,1,1,1,1,1,1,8,2,1,2,"Female",57,"High school          ",49,46,1,2500,6
"9901",1999,3,1,3,2,1,1,1,1,1,8,8,1,1,1,2,"Female",23,"High school          ",NA,NA,1,3000,6
"9902",1999,2,3,3,2,1,2,1,2,1,2,2,4,1,1,2,"Male  ",40,"Less than high school",35,43,1,2200,5
"9903",1999,2,3,8,2,8,2,1,8,1,2,2,4,1,8,2,"Female",49,"High school          ",54,46,0,1350,1
"9904",1999,2,2,2,2,1,2,1,8,1,8,2,4,1,4,1,"Male  ",34,"Less than high school",28,33,1,420,4
"9905",1999,3,3,2,2,1,2,1,2,1,2,2,4,1,1,8,"Male  ",33,"Less than high school",27,34,0,1400,2
"9906",1999,3,2,1,1,1,8,1,1,1,8,8,4,3,4,2,"Male  ",35,"High school          ",50,40,1,1800,5
"9907",1999,3,2,3,3,1,1,1,1,1,1,2,4,1,2,4,"Male  ",25,"More than high school",56,46,0,5500,1
"9908",1999,3,2,3,2,2,2,2,2,2,2,2,2,1,1,2,"Male  ",19,"Less than high school",29,31,0,1100,5
"9909",1999,2,4,3,3,2,2,2,2,2,2,2,1,1,1,3,"Female",33,"High school          ",51,49,1,1300,5
"9910",1999,3,3,2,2,2,2,2,2,2,2,2,1,1,1,2,"Female",42,"More than high school",66,57,1,1900,5
"9911",1999,2,3,3,1,2,2,2,2,2,2,2,4,1,1,4,"Female",50,"Less than high school",33,26,1,1400,3
"9912",1999,3,3,2,2,1,1,1,1,1,1,2,4,1,4,3,"Male  ",20,"High school          ",29,31,0,4000,4
"9913",1999,3,2,2,1,1,1,1,1,1,1,1,4,1,1,2,"Male  ",44,"Less than high school",40,40,0,100,1
"9914",1999,3,3,2,2,1,1,1,1,1,1,1,4,1,1,1,"Female",49,"Less than high school",16,21,1,1200,4
"9915",1999,3,3,2,1,1,1,1,1,1,1,1,4,1,4,2,"Male  ",54,"High school          ",67,60,1,3000,4
"9916",1999,2,2,1,3,1,1,1,1,1,1,1,3,1,1,2,"Female",55,"High school          ",43,49,1,3100,2
"9917",1999,4,4,2,2,1,1,1,1,1,1,1,4,2,2,4,"Female",23,"More than high school",43,49,0,NA,1
"9918",1999,4,4,1,1,8,8,8,8,8,8,8,2,1,8,8,"Female",77,"Less than high school",31,33,0,700,2
"9919",1999,3,2,1,1,1,1,1,2,1,2,2,3,1,1,3,"Male  ",61,"Less than high school",40,40,1,1500,4
"9920",1999,3,2,1,1,1,1,1,1,1,1,8,4,1,1,3,"Male  ",63,"Less than high school",42,35,1,2000,2
"9921",1999,3,1,3,1,2,2,2,2,2,2,2,3,3,1,2,"Male  ",34,"Less than high school",30,39,1,1200,5
"9922",1999,2,3,3,3,1,1,1,1,1,1,1,4,2,1,2,"Female",44,"Less than high school",27,20,1,1200,4
"9923",1999,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",25,"Less than high school",48,46,1,1200,3
"9924",1999,3,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",53,"High school          ",37,24,1,1000,3
"9925",1999,3,2,2,2,1,2,1,1,1,2,2,4,1,2,1,"Male  ",65,"Less than high school",21,15,1,750,2
"9926",1999,2,3,2,2,1,2,1,1,1,1,1,4,1,1,3,"Female",63,"Less than high school",24,22,0,650,1
"9927",1999,3,1,2,1,1,2,1,2,1,2,2,4,1,1,2,"Male  ",46,"Less than high school",23,40,0,400,1
"9928",1999,8,1,2,1,2,2,2,2,2,2,2,1,1,1,2,"Male  ",35,"Less than high school",40,30,0,2000,2
"9929",1999,1,2,1,2,1,1,1,1,1,2,1,4,1,8,2,"Female",63,"Less than high school",29,29,1,1300,2
"9930",1999,3,2,2,2,1,1,1,1,1,1,2,2,1,1,4,"Female",44,"Less than high school",20,18,1,1700,4
"9931",1999,3,3,3,2,1,2,1,1,1,1,2,4,1,1,4,"Male  ",90,"Less than high school",31,45,0,600,1
"9932",1999,3,2,2,2,1,1,1,1,1,1,1,4,4,1,2,"Male  ",59,"Less than high school",30,36,1,1600,2
"9933",1999,3,3,2,2,2,2,1,2,1,2,2,4,1,1,2,"Male  ",61,"Less than high school",30,36,1,1635,2
"9934",1999,2,3,3,2,1,2,1,2,1,2,2,4,1,1,2,"Male  ",34,"Less than high school",30,39,1,2000,4
"9935",1999,2,3,2,2,1,2,1,2,1,2,1,4,1,1,1,"Male  ",41,"Less than high school",31,27,1,650,5
"9936",1999,3,1,2,2,1,2,1,2,1,2,2,3,1,1,1,"Female",55,"Less than high school",51,49,1,2000,3
"9937",1999,1,3,4,3,1,2,1,2,1,2,2,4,1,1,2,"Female",47,"More than high school",66,57,1,2000,3
"9938",1999,3,8,2,8,1,1,1,1,1,1,1,4,8,1,1,"Male  ",41,"High school          ",53,53,1,NA,3
"9939",1999,2,2,3,3,1,2,1,1,1,2,2,4,1,1,2,"Male  ",59,"More than high school",33,36,1,3000,2
"9940",1999,2,2,2,2,1,1,1,1,1,1,1,4,2,4,2,"Male  ",58,"Less than high school",30,31,1,900,3
"9941",1999,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,"Female",67,"Less than high school",29,29,1,1200,2
"9942",1999,2,4,3,4,1,1,1,1,1,1,1,4,2,4,2,"Female",47,"More than high school",38,50,1,6500,5
"9943",1999,2,3,2,1,1,2,1,1,1,2,2,2,1,1,2,"Male  ",64,"Less than high school",31,45,0,450,1
"9944",1999,3,3,2,2,1,1,1,1,1,1,1,3,1,1,1,"Male  ",43,"High school          ",49,46,1,1500,5
"9945",1999,3,2,2,2,1,1,1,1,1,8,1,4,4,1,3,"Female",52,"Less than high school",43,32,1,1300,3
"9946",1999,3,2,3,2,1,1,1,1,1,1,1,4,3,1,4,"Male  ",43,"Less than high school",29,34,1,2000,3
"9947",1999,3,3,2,2,1,2,1,2,1,2,2,4,2,1,2,"Female",35,"More than high school",74,64,1,2500,6
"9948",1999,4,4,3,2,1,1,1,1,1,1,1,3,1,1,2,"Male  ",66,"High school          ",30,20,1,1250,3
"9949",1999,2,3,2,2,1,2,1,8,1,2,8,4,3,1,3,"Male  ",19,"Less than high school",23,13,0,800,6
"9950",1999,3,2,1,1,8,8,8,8,8,8,8,8,8,1,3,"Male  ",63,"High school          ",56,52,1,2500,3
"9951",1999,1,3,1,2,1,2,1,1,1,1,2,4,2,4,3,"Female",31,"High school          ",53,34,1,1500,5
"9952",1999,3,2,2,1,2,2,2,2,2,2,2,1,1,1,3,"Female",75,"Less than high school",NA,NA,0,500,1
"9953",1999,3,2,2,1,1,2,2,2,2,2,2,4,1,1,3,"Male  ",25,"Less than high school",26,33,0,NA,6
"9954",1999,3,2,2,1,2,2,2,2,2,2,2,2,1,1,1,"Female",79,"Less than high school",16,21,0,500,1
"9955",1999,3,2,1,1,1,2,2,2,2,2,2,4,1,4,2,"Female",56,"Less than high school",NA,NA,1,800,4
"9956",1999,3,3,2,1,2,2,1,8,1,2,2,3,1,1,2,"Female",52,"More than high school",66,57,1,1100,3
"9957",1999,2,3,2,2,1,2,1,2,1,2,2,4,2,1,3,"Female",42,"Less than high school",29,31,1,1900,4
"9958",1999,2,2,3,1,1,1,1,1,1,8,8,4,8,2,3,"Male  ",45,"High school          ",50,54,1,2600,3
"9959",1999,2,3,2,2,2,2,2,2,2,2,2,2,2,8,2,"Male  ",50,"Less than high school",21,15,1,2000,4
"9960",1999,2,3,3,2,1,8,1,8,1,8,1,4,1,8,2,"Male  ",35,"High school          ",30,36,1,1800,3
"9961",1999,3,3,2,3,1,1,1,1,1,1,1,4,1,1,2,"Male  ",30,"Less than high school",30,34,1,2000,4
"9962",1999,3,3,2,2,1,1,1,1,1,1,1,4,3,3,2,"Female",43,"More than high school",69,62,1,1000,1
"9963",1999,1,4,4,4,1,1,1,1,1,8,8,4,2,4,2,"Female",21,"More than high school",53,53,0,3500,5
"9964",1999,1,3,1,3,1,2,1,8,1,2,2,2,1,4,2,"Female",21,"More than high school",NA,NA,0,1500,4
"9965",1999,3,2,2,2,1,2,1,2,1,2,2,4,1,1,4,"Male  ",39,"High school          ",28,31,0,700,1
"9966",1999,3,3,2,2,1,2,1,2,1,2,2,3,2,1,3,"Male  ",52,"More than high school",69,57,1,NA,3
"9967",1999,8,2,1,1,1,1,1,1,1,1,1,4,3,4,3,"Male  ",48,"Less than high school",40,38,1,1600,4
"9968",1999,3,4,2,2,1,1,1,1,1,1,1,3,2,1,4,"Female",22,"More than high school",51,45,0,1000,1
"9969",1999,3,1,2,1,1,1,1,1,1,1,1,4,1,1,2,"Male  ",50,"More than high school",23,40,1,NA,5
"9970",1999,3,3,3,2,1,2,1,1,1,2,2,1,1,1,3,"Female",79,"High school          ",38,50,0,555,1
"9971",1999,1,4,8,3,1,1,1,1,1,1,1,4,1,4,4,"Female",27,"More than high school",65,62,0,NA,2
"9972",1999,1,2,3,4,1,1,1,1,1,1,1,4,4,4,1,"Female",50,"High school          ",51,42,0,592,3
"9973",1999,4,4,1,1,1,1,1,1,1,1,1,4,4,1,1,"Male  ",59,"High school          ",56,52,1,NA,2
"9974",1999,3,2,1,1,1,8,1,1,1,1,8,1,1,1,2,"Female",64,"Less than high school",30,20,0,830,1
"9975",1999,2,3,3,3,1,1,1,1,1,1,1,4,1,4,1,"Female",47,"High school          ",69,56,1,NA,4
"9976",1999,1,1,4,8,1,8,1,2,8,8,2,4,4,1,4,"Male  ",42,"Less than high school",41,43,0,NA,1
"9977",1999,2,2,3,2,1,1,1,1,1,1,1,4,1,1,2,"Female",24,"Less than high school",43,32,0,1950,8
"9978",1999,4,4,4,1,1,2,2,1,2,2,2,4,4,2,4,"Female",45,"Less than high school",23,13,0,600,2
"9979",1999,3,3,1,1,1,1,1,1,1,1,1,3,2,1,1,"Male  ",36,"More than high school",66,57,1,2500,6
"9980",1999,3,3,2,2,2,2,1,2,2,2,2,3,1,1,2,"Female",22,"More than high school",49,46,0,5900,6
"9981",1999,2,4,3,3,1,2,1,2,1,2,2,3,1,4,2,"Female",22,"High school          ",43,54,0,7000,7
"9982",1999,1,2,3,2,1,2,1,2,1,2,2,4,1,8,3,"Male  ",28,"More than high school",23,40,1,1000,3
"9983",1999,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,"Female",49,"High school          ",51,42,1,1100,2
"9984",1999,2,8,2,2,1,8,1,8,8,2,8,8,1,1,4,"Female",67,"Less than high school",43,32,0,440,1
"9985",1999,3,2,2,2,1,1,1,1,1,2,2,2,1,1,3,"Male  ",75,"High school          ",40,38,1,NA,2
"9986",1999,1,4,4,1,1,1,1,2,1,8,8,3,1,1,8,"Female",67,"High school          ",32,30,0,590,1
"9987",1999,3,3,1,1,1,1,1,1,1,1,1,4,2,4,4,"Male  ",74,"High school          ",69,62,0,2500,1
"9988",1999,2,NA,3,2,1,1,1,1,1,1,1,4,1,4,4,"Male  ",21,"More than high school",54,49,0,6000,3
"9989",1999,3,3,2,1,1,2,1,2,1,2,2,3,3,1,2,"Male  ",66,"High school          ",67,60,1,2500,2
"9990",1999,3,3,2,2,1,2,1,1,1,1,1,4,1,4,3,"Female",50,"More than high school",69,72,0,1700,1
"9991",1999,3,3,3,3,1,1,1,1,1,1,2,4,2,4,3,"Male  ",41,"More than high school",60,63,0,2000,1
"9992",1999,2,3,2,2,1,1,1,1,1,1,1,4,2,1,1,"Female",54,"High school          ",57,52,1,3600,2
"9993",1999,3,1,3,2,1,1,1,1,1,1,1,3,1,1,4,"Female",56,"Less than high school",24,25,1,1200,5
"9994",1999,2,4,3,3,1,1,1,1,1,1,1,4,2,2,2,"Male  ",65,"More than high school",67,60,1,1800,2
"9995",1999,3,4,2,4,1,1,1,1,1,1,1,4,4,4,3,"Female",31,"More than high school",55,49,0,2000,3
"9996",1999,3,3,2,3,8,8,8,8,8,8,8,2,1,1,3,"Female",55,"Less than high school",24,22,1,1300,3
"9997",1999,2,3,2,2,1,8,1,8,1,2,2,4,1,1,3,"Female",66,"More than high school",38,50,0,820,2
"9998",1999,3,1,1,1,1,1,1,1,1,1,1,4,1,1,3,"Female",57,"Less than high school",30,31,1,1200,3
"9999",1999,3,1,2,1,1,1,1,1,1,1,1,4,1,1,2,"Male  ",56,"Less than high school",33,26,0,560,1
"10000",1999,3,2,2,2,8,8,8,2,8,2,2,1,1,1,3,"Female",64,"Less than high school",30,20,1,2000,5
"10001",1999,2,3,3,2,1,2,1,2,1,2,2,4,1,1,2,"Male  ",30,"High school          ",34,33,1,1200,8
"10002",1999,3,2,2,2,1,1,1,1,1,2,2,1,1,1,2,"Female",78,"Less than high school",23,38,1,1200,3
"10003",1999,2,3,3,3,1,1,1,1,1,2,2,4,2,1,2,"Male  ",37,"Less than high school",29,37,0,1500,2
"10004",1999,3,2,2,1,1,1,1,1,1,1,1,4,1,1,4,"Male  ",56,"Less than high school",30,39,0,630,1
"10005",1999,2,3,3,2,1,2,1,2,1,2,2,4,1,2,1,"Male  ",65,"Less than high school",23,38,1,850,6
"10006",1999,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,"Female",69,"Less than high school",23,38,0,460,2
"10007",1999,4,8,4,1,2,2,1,2,2,2,2,2,1,1,1,"Female",50,"Less than high school",23,40,1,1100,2
"10008",1999,4,2,1,1,2,2,1,2,2,2,2,3,2,1,4,"Male  ",57,"More than high school",23,40,1,500,1
"10009",1999,3,2,2,1,8,2,2,2,1,2,2,8,1,1,4,"Female",76,"Less than high school",NA,NA,1,500,2
"10010",1999,4,8,2,2,8,1,1,1,1,1,1,1,1,1,2,"Male  ",70,"Less than high school",33,42,1,2000,10
"10011",1999,2,2,3,3,1,1,1,1,1,8,8,4,3,1,3,"Female",36,"High school          ",32,29,1,1400,4
"10012",1999,3,3,2,8,1,1,1,1,1,1,1,4,2,4,3,"Male  ",31,"High school          ",46,42,0,6000,4
"10013",1999,1,3,1,3,1,1,1,1,1,1,1,3,2,3,3,"Female",53,"More than high school",69,60,1,3200,2
"10014",1999,3,8,2,2,2,2,2,2,2,2,2,2,1,1,2,"Female",37,"More than high school",43,44,1,2400,4
"10015",1999,3,2,2,1,1,2,1,1,1,2,2,3,1,1,2,"Female",49,"High school          ",43,44,0,1500,1
"10016",1999,2,3,2,2,8,8,8,8,8,8,8,4,3,8,2,"Female",39,"Less than high school",16,21,1,1000,2
"10017",1999,3,2,2,2,1,1,1,1,1,1,1,4,1,1,3,"Male  ",44,"Less than high school",33,42,1,600,4
"10018",1999,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,"Female",66,"Less than high school",24,22,1,1200,2
"10019",1999,3,2,2,2,1,2,1,1,1,2,8,4,1,8,3,"Female",80,"Less than high school",24,22,0,450,1
"10020",1999,3,3,3,3,1,2,1,2,2,2,2,4,1,1,3,"Male  ",52,"Less than high school",33,34,1,1600,1
"10021",1999,2,3,3,4,1,2,1,2,8,2,2,4,1,8,2,"Female",20,"More than high school",NA,NA,0,NA,5
"10022",1999,3,2,1,1,1,2,1,2,1,2,2,4,1,1,2,"Female",36,"More than high school",69,60,1,NA,4
"10023",1999,2,2,1,2,1,1,1,1,1,1,1,4,4,4,1,"Female",53,"More than high school",77,69,0,NA,1
"10024",1999,2,3,8,3,8,8,8,2,2,2,2,2,1,1,3,"Female",68,"High school          ",39,37,0,1000,1
"10025",1999,2,3,3,3,1,8,1,8,1,8,1,4,2,8,3,"Female",25,"More than high school",65,62,1,2500,2
"10026",1999,2,2,8,8,1,1,1,1,1,1,1,4,2,1,1,"Male  ",68,"More than high school",67,66,1,1600,2
"10027",1999,1,2,3,1,1,1,1,1,1,2,1,4,1,1,1,"Male  ",31,"High school          ",43,32,1,1500,2
"10028",1999,2,3,3,3,1,1,1,2,1,2,2,4,1,3,4,"Female",20,"More than high school",NA,NA,0,1700,1
"10029",1999,3,3,2,2,1,1,1,1,1,2,1,4,1,2,2,"Male  ",28,"More than high school",39,36,0,3500,3
"10030",1999,3,2,2,2,1,8,1,8,8,8,8,8,8,8,3,"Male  ",23,"Less than high school",34,48,0,1500,3
"10031",1999,3,3,3,3,1,1,1,1,1,2,2,4,1,1,3,"Male  ",24,"Less than high school",34,43,1,1000,4
"10032",1999,3,3,2,1,1,1,1,2,1,2,2,4,1,1,3,"Male  ",47,"Less than high school",27,34,1,1450,3
"10033",1999,3,3,2,2,1,2,1,8,1,2,2,2,1,1,3,"Female",75,"Less than high school",16,21,0,500,1
"10034",1999,3,2,2,2,1,2,1,2,1,2,2,2,1,1,3,"Male  ",28,"More than high school",69,62,1,1900,3
"10035",1999,2,3,2,2,1,1,1,2,1,2,2,4,2,1,2,"Female",41,"More than high school",66,57,0,2000,4
"10036",1999,2,3,3,2,2,2,1,2,1,2,2,1,1,1,1,"Male  ",58,"High school          ",50,47,0,2400,5
"10037",1999,3,2,2,2,2,2,1,2,1,2,2,4,1,4,1,"Female",34,"Less than high school",16,21,1,670,8
"10038",1999,3,3,2,2,1,1,1,1,1,1,1,4,8,8,3,"Male  ",29,"More than high school",NA,NA,1,4000,2
"10039",1999,2,3,2,3,1,2,1,2,1,2,2,1,1,1,3,"Female",64,"More than high school",51,45,0,1010,1
"10040",1999,3,2,2,1,1,1,1,2,2,2,8,4,1,1,2,"Female",83,"Less than high school",NA,NA,0,680,1
"10041",1999,3,3,2,1,2,2,1,1,2,2,2,4,1,1,4,"Male  ",59,"Less than high school",34,33,0,2500,6
"10042",1999,2,1,2,1,2,2,1,2,2,2,2,4,1,1,2,"Male  ",23,"Less than high school",36,38,0,300,5
"10043",1999,2,1,3,2,2,2,8,2,2,2,2,1,1,1,2,"Male  ",36,"Less than high school",33,34,1,2000,4
"10044",1999,2,3,3,3,1,2,1,8,1,2,2,2,1,1,3,"Female",69,"Less than high school",32,25,0,740,1
"10045",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Female",42,"Less than high school",43,32,1,440,3
"10046",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Female",64,"More than high school",66,57,1,1000,2
"10047",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Female",53,"Less than high school",NA,NA,0,1200,3
"10048",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Female",29,"More than high school",69,62,1,3200,4
"10049",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Female",50,"More than high school",NA,NA,1,1500,2
"10050",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Male  ",42,"Less than high school",34,33,1,1200,4
"10051",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Male  ",65,"Less than high school",23,38,1,900,5
"10052",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Female",37,"High school          ",23,38,1,400,4
"10053",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Female",36,"High school          ",56,44,0,1350,4
"10054",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Female",58,"Less than high school",30,31,0,800,2
"10055",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Male  ",31,"High school          ",53,34,1,1250,4
"10056",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Female",49,"More than high school",79,56,1,5500,4
